class,text,davidson,hateval,ethos,jigsaw,qian
0,Glad none of my followers can say they fucked yall hoes REALLY make this a goal,0.009031164,0.8587289,0.0037066117,0.8173848,0.0128744515
0,I don t like you bitch so I m having a party all weekend my momma going out of town,0.002392785,0.98401326,0.00076657,0.0039196466,0.0012830329
0,So ike just had to punch a nigga for harassing a young lady on Ga ave and Florida Ave in nw dc,0.5222973,0.9819869,0.046146702,0.9904163,0.96813375
0,yo fag Rojas,0.5506604,0.006394044,0.0033812178,0.99400055,0.9507763
0,Turn up about to be real marriott with my bitches for the weekend mansion tonight adult swim tomorrow,0.0035396616,0.97736895,0.009668833,0.010934044,0.0019359392
0,My playlist goes something like this smoke tracks for my niggas reggaeton bachata for the bitches and slow jams for that lucky lady,0.03661609,0.7470941,0.0025795004,0.9280694,0.9675665
0,Sheryl crow be my mom,0.0018670746,0.9147406,0.0005285434,0.0006354992,0.0013068122
0,Foto imapython bieg albino sea turtle i think u mean soul of the ocean,0.15443489,0.0040168236,0.006426671,0.92514044,0.028078822
0,sexy ass bitch eating a fry,0.002990172,0.9961344,0.33673748,0.6543208,0.88487893
0,Boy Yo bitch a lame Dont Nobody Know Her but you,0.001478982,0.9712752,0.0054131113,0.7336926,0.01193039
0,Happy Birthday pussy Have a good one,0.0016490449,0.73547906,0.0004407638,0.0010622846,0.4989438
0,stfu bitch,0.0041245855,0.98399484,0.06150392,0.11697155,0.04347098
0,my sister is really going to fucken deny it but yet sprays the room with febreeze like really bitch why are you going to deny it,0.013573816,0.90547115,0.004566138,0.001686228,0.0026808581
0,Amanda Bynes is crazy idc what else y all wanna call it but da bitch been crazy,0.0020269386,0.9880448,0.001570912,0.0008099902,0.0018315198
0,I hate when bitches only wanna talk to me is when their bf breaks up with them or theyre on break with their bf No nigga Fuck out my inbox,0.020469898,0.9862217,0.0018232369,0.9830011,0.98623407
0,so is your pussy lmao,0.00326457,0.93916327,0.018321007,0.9702874,0.30294845
0,What I wish I can do every time I day playing flappy birds foreall,0.0028407762,0.015611096,0.00083733886,0.0010317911,0.0015194656
0,Gansitos are ATG beaner candy,0.0127165895,0.004054539,0.014195101,0.8747539,0.016056426
0,My favorite shark is megaldon my least favorite is a mud shark They are the worst,0.03950208,0.57810885,0.07159792,0.9548743,0.0013177188
0,Poor Henry he s supporting the right 2 3 of you guys all on his gut Don t hurt it Charlie,0.003246173,0.05468434,0.003232506,0.0009883775,0.0040221685
0,There are some real life hoes on IG Crazy,0.0022039192,0.38542306,0.00046606112,0.0011041,0.004004502
0,Ain t even fuckin wit shady bitches,0.0021735944,0.96900374,0.012894931,0.29160976,0.86388236
0,you aint shit pussy lol go get hit you aint been touched in 10 yrs lmfao,0.006846121,0.6790109,0.014181549,0.939213,0.032252945
0,I m Tryna turn M s to B s in this bitch,0.0021496408,0.40796754,0.0017872475,0.0010336575,0.0014595052
0,I m going to the movies this weekend by myself No BFFL no bitch no nigga just me,0.020164749,0.81257576,0.0029314999,0.9242204,0.97166306
0,I have my work done a day after i get it and everybody else be Scramblin on Sunday this the day of rest bitches,0.0021030547,0.39425564,0.003436691,0.0007470606,0.0031314746
0,It s to the point that I don t enjoy watching Harden anymore He constantly does that and it pisses me off Stop being a bitch,0.0065188883,0.9132191,0.0013892495,0.0007568417,0.0013493855
0,McDonald employees always rolling their eyes when you pay with coins like bitch you broke af too fuck you giving me attitud,0.005303326,0.67061317,0.035219464,0.513298,0.063281424
0,Now put Ya ass on this dicc let me know you that baddest lit bitch,0.0017527997,0.9648626,0.009783211,0.8445332,0.55696243
0,speaking of little bitch you didn t even do all your squats you little bitch kept talking to distract everyone else icu,0.00213947,0.9867143,0.011264311,0.0021504653,0.0032208704
0,errybody in dis bitch getting tips whispers errybody in dis bitch getting tipsy,0.0017054506,0.9912021,0.02226501,0.0010722812,0.0018018871
0,Sometimes I wake up on the ceiling the floor outside near a trash can on your mom in Hollywood somewhere in a ally somewhere,0.0021975385,0.039929584,0.00397494,0.0006127491,0.0015804418
0,Its me hoe its me hoe shhhhh,0.0016763668,0.447108,0.0012798163,0.0009006827,0.001334265
0,Swear these hoes ain t got nothing on me,0.0020514317,0.8291565,0.0020931242,0.96260405,0.37664238
0,need a bad bitch who knows how 2 treat a pokemon master right,0.007436896,0.9942397,0.08755944,0.861043,0.7173443
0,I have no respect for people who cheat that shits just retarded,0.011938308,0.85478014,0.047972202,0.8802683,0.9933015
0,Well isnt that a bitch 2 wildcards are going to the,0.0029586847,0.9936014,0.006204658,0.013987729,0.0013559744
0,Boy you gotta turn that Nikki song all the way down on the volume kuz it s trash But that the ass fat lawd,0.0024572893,0.86526924,0.0048395316,0.38511178,0.1659926
0,man what about Wilson being the 2nd Black QB to win a chip Talkn about trash talk No shine for Russell,0.003931325,0.039256904,0.008578042,0.0009761759,0.0016002465
0,All I ever want is for someone to love me as deeply and devotedly as Charlie Kelly loves the waitress,0.0022784576,0.024969097,0.0007661172,0.00119473,0.0011808072
0,bitch that s why I m bouta go to waffle,0.0020028967,0.73766047,0.013742734,0.002794224,0.0019194504
0,Call me a fag but I love when people turn their heads or look out of their cars when I drive by cause they head me slumpin Bitches love it,0.07569511,0.7783599,0.0048269113,0.9559811,0.05809158
0,Does anyone know of a good pet sitter in Ohio Specifically cats birds Thanks,0.002829925,0.037523847,0.010580372,0.0013980757,0.0014349247
0,yea ima spin on yo hoe at about 15 after 12,0.0022780187,0.006557024,0.004726478,0.00083425274,0.0026234116
0,That son of a bitch moment when you open the fridge and have no food,0.0020144896,0.00398971,0.0064631226,0.0010384832,0.001583956
0,I can t never be no bitch nigga thats how you get treated like a bitch,0.21731547,0.9677539,0.005749491,0.99413705,0.9017161
0,damn bitches on a niggas mind haha,0.034909666,0.99405104,0.2815951,0.9950742,0.99672145
0,OMG Have yall ever met a dyke who didn t have a kid,0.02901871,0.062238928,0.011979979,0.89864314,0.99300295
0,If you one of my hoes make yourself known,0.0023394937,0.96460605,0.0005690739,0.0009028006,0.0021604442
0,Jessica I m not afraid to slit your throat tomorrow,0.011279147,0.6705351,0.0005114865,0.0011614398,0.0012367526
0,ppl talk bad about the ghetto hood but as a kid growing up a nigga had funnnnnnn,0.36534387,0.020360375,0.031573217,0.9970196,0.9686742
0,Same bitches they be all in my face bout how they couldn t do it be the same bitches all on his dick,0.0020882792,0.99298394,0.050225496,0.13570374,0.1557921
0,If Temple beats Rutgers today I will be a happy clam,0.0057778573,0.058169164,0.01674183,0.039080426,0.0047692573
0,get into Devil first bitch Roasted,0.0025055741,0.9679538,0.013366809,0.001038182,0.0060045864
0,USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team he s a bitch,0.014061222,0.009900732,0.17383718,0.0033631774,0.005724653
0,Not going to put up a red equals sign on my Facebook because I m not a faggot but I m all for marriage equality,0.7089445,0.31172112,0.012767228,0.97684485,0.99385566
0,fag lol,0.06754834,0.022707189,0.0016594967,0.98925483,0.026153669
0,Dese niggaz on Dat guala shit,0.056964308,0.21034531,0.020850414,0.99773324,0.99726236
0,curiosity killed the cat bitches gunna die out here just to see my head game,0.0070443274,0.99539703,0.028469494,0.9815062,0.880779
0,Them hoes don t like me,0.00436866,0.9907789,0.010486266,0.9203658,0.19336554
0,If you tell her the dick good she gone wanna try tell her it s wack she gone wanna see for herself A hoe gone be a h,0.0020316283,0.97280496,0.00088981714,0.0024141371,0.0074299653
0,All I want for my birffday is a big booty hoe She gotta big booty so I call her big booty,0.002025956,0.98307884,0.0026848388,0.0016063217,0.0157117
0,Listen here you beautiful bitch I m about to fuck you up with some truth,0.049712334,0.9953939,0.013115159,0.12147195,0.014625591
0,270 on flappy bird suck my dick and lick my balls,0.031852826,0.9871935,0.2715112,0.86721617,0.70583516
0,Fuckin ignorant ass niggas Don t dm me a video of you counting money n say why u so stuck up bitch,0.78572136,0.97335273,0.13024148,0.99768233,0.9969441
0,Will your bitches do this for you,0.0017086504,0.9967096,0.0009884862,0.18699452,0.0041235336
0,I wanna eat the fuck u talking bout then bitch,0.0044196476,0.6728129,0.007728693,0.9739333,0.0038948301
0,Need a down bitch to bring me pizza,0.0015635401,0.9513861,0.0023185406,0.00078444724,0.11717641
0,Rihanna is a talented hoe,0.0015635742,0.9492451,0.007029733,0.068869986,0.008886365
0,I need a real bitch,0.0017231478,0.9560476,0.0006914694,0.0014277549,0.001414861
0,with Putin pushing for land and China completely revamping their armed forces You re a fucking retard Stay out my country,0.86868554,0.8951128,0.6791039,0.9888072,0.98423576
0,dont acknowledge these hoes,0.0030614354,0.9026297,0.0048941225,0.60075945,0.033531215
0,is such a retard Biden Calls Himself White Boy in Meeting With Black Pastors,0.69990855,0.008075035,0.41369143,0.6029807,0.9969356
0,If a bitch says eeeeeee she a hoe,0.0016784725,0.99058974,0.004392893,0.0016933534,0.0017331732
0,That front flip was trash That s how I front flip into the swimming pool and land on my back every time,0.0015994149,0.09681177,0.0036509705,0.000601922,0.001591716
0,You ain t trynna fuc Get ya shoes hoe,0.003226699,0.3368046,0.0031592746,0.62546635,0.011112818
0,You can call me a bitch OK But a the thief get out of here Smdh,0.0025421686,0.9855268,0.00057727494,0.0036695371,0.0014479139
0,I m just gonna get my dog to eat a bitch,0.0024715508,0.99367636,0.0083839055,0.044611596,0.0022966464
0,No nigga a leave a chick with some good pussy unless he just paper chasin,0.020713221,0.96206826,0.19542313,0.99527127,0.9971302
0,Well dayum I seen you bitches knocking censor tags off your clothes on your patio with hammers,0.0058344402,0.9766865,0.10727261,0.0025110613,0.20688964
0,Maple Room bitch SACTO STYLE,0.028983623,0.7443939,0.0070100133,0.07631701,0.0015893542
0,Hahahaha manziel is a faggot and the browns will ruin him Win win for me,0.8766364,0.974,0.04553058,0.9910054,0.9969008
0,Bust a nicca head smack a hoe and shoot the club up So what we doing,0.17265107,0.9852764,0.015562221,0.79232055,0.8688782
0,Designer belt with a trash fit is still trash,0.0021272777,0.0075769396,0.0056996187,0.0012496129,0.0027469285
0,Hey ladies can i ask you a question Why do yall niggas be so fkn LAME It be the baddest bitches wit the LAMEST niggas,0.24576418,0.9825827,0.004411342,0.99485457,0.9957742
0,Girls don t let a guy treat you like a yellow starburst You are a pink starburst,0.0055119973,0.9852417,0.18113784,0.8066714,0.001649581
0,I m finna get my leg dne my hands catch up hoe,0.0016119543,0.039493993,0.002733893,0.0007514177,0.001462973
0,That s how you know who be lying about getting in the pussy talking about tasting like water and fruit and shit tf is that,0.0017618688,0.11140113,0.0028257433,0.0020442856,0.7154717
0,remember that one bitch ass you ate out last week,0.0043652933,0.99547195,0.17027374,0.30610177,0.84694284
0,Niggas is bitches,0.016476372,0.9056167,0.22911951,0.99750656,0.9971527
0,My Moor friends no not black friends but Moor friends said Nigger came from Nigeria You are so lost Stop tagging me,0.20204328,0.054719683,0.0019813199,0.9912307,0.992466
0,Who remembers when we were in middle school high school and would throw paper in the trash from our seat and yell KOBE Lmfaoooo,0.0091579575,0.06622018,0.050756756,0.0058446545,0.00251594
0,If I can take your bitch was she ever really yours,0.0015640985,0.9891521,0.00024483082,0.00081770215,0.0015865512
0,Yaaasss When a hoe is talking about how they really don t be hoes like girl if you gotta explain it 9 10 a hoe,0.0024113825,0.8485343,0.008074925,0.0013470761,0.0014069497
0,You arent a bitch,0.0022528481,0.9969081,0.0028242883,0.0021618875,0.0012593223
0,can t stand a playin ass nigga bitch,0.46007508,0.9793474,0.1366514,0.99725527,0.9969612
0,I would commit the rest of my gay life to being a complete 100 submissive bottom if I could be Zac Efron s bitch,0.011246724,0.18129468,0.030306842,0.73102576,0.00531108
0,u want a cookie tomorrow bitch,0.0020846594,0.94636387,0.001014698,0.01434768,0.0013652374
0,bitch bought her son some talking bout I had to get em before they sold out,0.001966422,0.3102377,0.0028229563,0.0011496181,0.0019384779
0,hick and raver is a venn diagram that has a very large intersection,0.020744523,0.2106699,0.009404457,0.0009150853,0.0025315231
0,i m running like a bitch Michael Clifford role model and inspiration to many,0.001868224,0.037208326,0.0030577,0.0010524271,0.0012175501
0,A real hoe will never let you turn her into a house wife She ll let you know what it is before you start catching fe,0.0035056632,0.9941884,0.0039549093,0.0055378955,0.09563656
0,If I were to say be my girlfriend would you believe that I dropped all my hoes for you,0.0019128998,0.2171144,0.00097035733,0.0018124026,0.0013979647
0,This flappy bird game addicting,0.008457466,0.28451377,0.20638992,0.9520389,0.32181254
0,Never seen purple bird poop until today lol,0.002786593,0.050850827,0.009389588,0.0012853508,0.0024142894
0,All hoes lie,0.0019080518,0.5940846,0.0058043418,0.010586823,0.0069516813
0,Beer ball isn t for pussies,0.002577483,0.28985488,0.31259736,0.15238893,0.008640844
0,gave themselves when the bakers took pay cuts that killed the Twinkie Tell the fucking truth for once,0.01163341,0.68108064,0.03524287,0.39822027,0.68454593
0,My dog is gonna be a bitch magnet for sure no,0.0022047604,0.9945978,0.045686796,0.0015560027,0.00458852
0,focus on the that knocked you out last year and not your hatred of the for um teen years LOL,0.009700512,0.58917654,0.0031643875,0.0017367796,0.0014044452
0,Now niccas won t haircuts,0.111784615,0.27637547,0.021504285,0.9596934,0.68604004
0,in fucking mexico bitches,0.06089011,0.97115254,0.38587925,0.9933776,0.94110423
0,Im a rich niggaaaaa i need a rich bitch,0.055408552,0.94958204,0.0030696094,0.9959609,0.91638935
0,Worst tweet ever PR pro manages to sound racist mock AIDS in a single tweet,0.0043030274,0.008317627,0.0077801165,0.066891775,0.002862768
0,Why would I be mad at a bitch who couldn t pass the 10th grade I ll wait,0.0018158894,0.9930495,0.0021643168,0.0011818222,0.0013905666
0,lol Lebron bitch ass always making a spectacle look at me ass nigga,0.30621013,0.98082286,0.058610506,0.9962275,0.9868487
0,Bastino is my niggah,0.026627691,0.051297884,0.05594539,0.9957634,0.95894015
0,Lame bitches always Wanna try 2 Play a real Nigga like a Lame Bitch das how u get treated N cut loose,0.024467498,0.99375784,0.013405558,0.99675435,0.9836767
0,Boney as shit right I seen em walking down the street Ctfu I was in the crib tho He a lucky nig,0.01701426,0.230746,0.0016235111,0.98974824,0.06676896
0,You hoes are in for a pleasant surprise,0.0019068625,0.977241,0.00068250974,0.0017287327,0.0037585765
0,biiiiitch that hoe looks perfect haha but iight,0.0018652885,0.6313895,0.0017176615,0.00868696,0.0027122484
0,bitch merry Christmas,0.003496894,0.6556034,0.025210768,0.26601824,0.0028522047
0,Oregon chokes every year get off the field trash ass program RFT,0.008732278,0.45006707,0.041820534,0.0016320476,0.005263648
0,I cried like a bitch after my first breakup Never loved again lol,0.0016421622,0.022980887,0.0068525043,0.0013724158,0.0012771453
0,karma is a bitch,0.0029569569,0.9856792,0.109140955,0.30246767,0.006016622
0,no bitch I had to use my whipers,0.0021347578,0.9484275,0.0015514076,0.0006450618,0.0017035835
0,I m a crazy bitch fml,0.002429706,0.73661727,0.0026663078,0.014681,0.0016140371
0,I m addicted to IG Twitter just my side bitch,0.00293673,0.061778903,0.0059989556,0.0015636606,0.0022022736
0,She was always a pathetic mutt desperately seeking attention a purpose No matter what JP writes that will never change,0.05877023,0.77267516,0.009122749,0.001476087,0.7338872
0,Wicked Oreo,0.0026096758,0.010185741,0.00070288987,0.0008106735,0.0012890729
0,wonder if they gon have em for the low on nigger friday,0.60009885,0.3966673,0.020665543,0.9935262,0.9966664
0,Late night studio sessions bitch I got that work brickk ent ya bitch ycg night life,0.0019247486,0.91566855,0.0043561505,0.0015316579,0.007819869
0,Mansion Elan tonight bitch,0.0021960482,0.4604252,0.00020130337,0.0006064857,0.0012840673
0,on The white trash side of me is applauding,0.03121125,0.06942829,0.0035533258,0.0007195018,0.0013900541
0,This bitch tweeted Brb Gonna Take A Shower 2minutes later Back GET YO NASTY ASS BACK IN THAT SHOWER,0.0031504957,0.9873318,0.03637974,0.9069123,0.006497186
0,this vodka be having all the hoes bent over,0.0028368926,0.9786133,0.018735271,0.0008468803,0.0030246412
0,The right for an English person to go about his business is more important than any suspicion of some rouge wog cop,0.03642194,0.20063931,0.006044591,0.0010440347,0.5469357
0,you bitches love yall some corny nigga,0.0902491,0.9953461,0.2212119,0.9974903,0.99660575
0,Got your bitch over here combing my hair for me,0.0019950373,0.9939859,0.0034960615,0.0010670049,0.001742393
0,Damn Rico ass hit that hoe on point,0.0018600668,0.83070266,0.018986015,0.0025821172,0.7688502
0,I just wanna leave this bitch for a weekend,0.0017673773,0.9977247,0.00082649937,0.10504069,0.0017118418
0,Yeah them hoes straight ima grab that light blue pair,0.0019320714,0.8990076,0.0057522454,0.83227247,0.02833552
0,I m sick of his shit man Sit his bitch ass I m fed up bro Geno threw yet another pick smh,0.03102016,0.66747785,0.044063117,0.4998162,0.006800343
0,Yeah quit being a bitch about your back Pop a few Viagra and get your horny ass back to dominating holes o,0.03558955,0.995145,0.03507276,0.6989162,0.26636645
0,ahh I see I m still a rook about the knowledge of THE hoe But I m progressing,0.003010677,0.0057186144,0.00025939013,0.00070536666,0.0040827636
0,This bitch always in my pocket,0.00150843,0.9927544,0.0064829844,0.0009333565,0.0028658123
0,NFL Forgetabout they got until February It s the pennant race Let s Go Yanks,0.001838345,0.23183072,0.004170896,0.0021112515,0.0038794833
0,Nigga a dyke Melo garbage ass just now hitting 20k,0.3179392,0.2346483,0.056028336,0.992626,0.99759465
0,He did go in i was actually surprised he when that hard N the crib listen 2 my nig G Eazy don t diss my homie,0.11502098,0.041587397,0.00038958088,0.17223209,0.0044413493
0,And my mom was really getting me a car smh hoe f u for dat,0.0018423112,0.81209564,0.0011495794,0.0008526698,0.0013944648
0,Next year bitches is gonna be like you gotta promise you won t expose me,0.0017877273,0.99507445,0.0015437877,0.0043986947,0.004564646
0,Buzzfeed males who live in the city and buy meat under plastic mock girls who use guns and go hunting Who is more manly,0.050340816,0.9430592,0.37184468,0.9936121,0.0038567246
0,Ugh I fuckin hate when this bitch don t answer my calls ewwwwwww,0.0023458693,0.9868217,0.0036857931,0.1568797,0.0019600426
0,nudes are trash,0.040762592,0.7135834,0.15899804,0.87859327,0.0015715163
0,Johnny Manziel s bye week stat line Bud Light Platinums 23 Shots of Patron 8 Side bitches 5 Fucks given 0,0.0016914731,0.012587895,0.034466382,0.0006074674,0.00647279
0,these bitches ain t real,0.0017439489,0.99679285,0.0093636755,0.96271914,0.9006356
0,look at this bitch walking too close to my future husband,0.0041569876,0.99550194,0.005688037,0.00083269057,0.0038470146
0,Happy birthday to my chocolate brotha love u hoe,0.0019242459,0.15435769,0.0004706867,0.66474944,0.0013382962
0,Im a queer,0.5951517,0.078586094,0.0006337862,0.9497781,0.0013190114
0,I ll pay yall niggas to get lost how much y all hoe niggas gunna cost,0.17192668,0.9195186,0.025426196,0.9973162,0.98626685
0,Day 2 of FXX s Simpsons marathon Bart s Dog Gets an F to Last Exit to Springfield will be the best consecutive 24 ho,0.0020287132,0.3423028,0.004169149,0.0013115255,0.0012155772
0,If I had hair I would seriously go for a perm now Genetics is a stone cold bitch,0.0030297919,0.9338062,0.009847505,0.5127918,0.0014078813
0,Man if a bad washington heights chick on Dyckman likes me grabs her pussy and yells out what s good son I m still fuckin,0.0030483722,0.9632007,0.0404474,0.49932212,0.49437958
0,That hate shit dont mean nothing bitch im feeling myself,0.002302569,0.7705622,0.014188898,0.2954198,0.09052303
0,First thing I look at is what s on a bitch feet,0.0017909602,0.914548,0.0024147355,0.00061172503,0.002182513
0,this bitch think he care about her talents,0.0018733357,0.952514,0.011337866,0.65461266,0.6423632
0,bitch nigga qualities is all you can provide,0.19618276,0.2857753,0.03181436,0.99486625,0.99639493
0,Imma pull up on you eat on that pussy and dip,0.0016258453,0.90895486,0.013209253,0.030324994,0.43410563
0,ain t my hoe I just thought it was,0.0015124789,0.46698675,0.0003661608,0.002258856,0.0022788034
0,lol that pussy got rich niggas losing their minds too Got Drizzy Breezy beef d out that puss is the devil s playground,0.48743892,0.97794706,0.3532901,0.99754167,0.99681324
0,Likka downtown bitch at a secondline Man yeah that s ball game Teddy Bridgewater gettin in we hit 0 3,0.0023865872,0.54576755,0.030857494,0.003624116,0.84807616
0,son of a bitch moment when you finally get in bed and your bladder decides its time to piss,0.0023501283,0.008849705,0.007768972,0.001427493,0.005002223
0,Mom Dont call a girl a bitch That s somebody s daughter sister niece Me And somebody s bitch too,0.0015896979,0.9939526,0.024345165,0.07345342,0.0034218095
0,u stupid bitch,0.00688755,0.98989505,0.019020448,0.28385258,0.06927443
0,I m having a date at Yankee Field then getting kiss cam,0.0017257237,0.010014607,0.001704957,0.0015638244,0.0013546331
0,Why do yall bitches act so childish,0.0016695545,0.9879467,0.063096635,0.95151776,0.51335055
0,Everybody got at one bitch on dey insta TL who got a baby it gets NO likes Y all fucked up lmao t,0.002122255,0.85101014,0.033503998,0.660995,0.0068268795
0,Roll tide bitches,0.0022376091,0.98848766,0.042761706,0.5853488,0.83949983
0,This bitch went full on retard,0.003841321,0.99424064,0.1502701,0.0012378755,0.99464697
0,ask for my number he a lame I m like cuh mobbin with my bitches turn down for what,0.001969192,0.19277771,0.0070302226,0.16926903,0.010404986
0,free world bitch,0.011005529,0.97926426,0.018911302,0.5462952,0.14232711
0,my fuckin mom is a bitch Like she aint even payin for it Dylan is and he said its fine,0.002034997,0.97685724,0.01981268,0.87030584,0.0024358623
0,11 11 I wish you would stop being a hoe,0.00419935,0.63048744,0.0008744268,0.0042850636,0.0012226589
0,Cause lord know if another bitch call yo nigga handsome and he entertain it ALL HELL gonna break loose,0.24321155,0.94033676,0.0215879,0.99401855,0.99614525
0,if your team is trash,0.0016765798,0.007654862,0.0006200189,0.00065247656,0.0012161355
0,Thirsty fo da bitches saggin my pants n shit Shit i paid this much for the belt i betta crack a bitch,0.030390346,0.96491873,0.026479606,0.9525069,0.9871911
0,Shit hoes post on instagram pt 1,0.002801428,0.3758941,0.06635131,0.40447107,0.026587537
0,World Cup 2014 diary Argentina mock Brazil with twirling towels Photo Getty,0.0022276856,0.035261955,0.0076343156,0.0006319489,0.0012565864
0,the next call will be to immigration w your I d your sex reviews your ad bitch I warned you you lie I have facts,0.007965916,0.16652727,0.0013839481,0.12430862,0.0028098393
0,Made Homemade chili and cornbread for dinner And watching Supernatural with my fave boys Happy Saturday bitches http,0.014539718,0.10220101,0.01702104,0.9795767,0.0024531388
0,I got hard dick for all dez bitches I get all they numbers I don t call dez bitches LMAO RT,0.0018635686,0.89957076,0.010532216,0.40810648,0.9628867
0,Sinai Jihadi Group Beheads 3 Accused of Being Spies of the Jews via,0.060760733,0.054314315,0.24145989,0.9814151,0.1019394
0,we take your bitch then recieve head from your mom,0.014590104,0.97769165,0.007170049,0.47630197,0.003969207
0,Ian Hunter Once Bitten Twice Shy on,0.0017852732,0.060486853,0.008388744,0.0013305425,0.0013742415
0,And weres bitch boy,0.002368586,0.9560419,0.01732975,0.53253096,0.0036832723
0,Second time these gentrified bitches got on my nerves this morning,0.008274919,0.99554956,0.0060810144,0.0011307434,0.76591367
0,s o to all those girls who are curled up in a ball in their bed waiting for that goodnight text go to sleep bitch he,0.001838716,0.8565239,0.018752895,0.0012732217,0.0017063958
0,Blah blah blah blah How it sound when these bitches talk,0.001578323,0.9831729,0.0040487293,0.32445997,0.027924962
0,My Anaconda Don t My Anaconda Don t My Anaconda Don t Want None Unless You Got GOALS Hun Smh White Ass niggah,0.011593252,0.96918947,0.0037124166,0.98125654,0.43263936
0,The of HIS head to the sole of HIS feet,0.003337591,0.6757498,0.0016102066,0.0008291846,0.0013912129
0,Hate driving in the rain you can drive deez nuts in your botch mouth hoe,0.0023979626,0.9085672,0.013914027,0.030332547,0.007142626
0,I fuckedd your bitch than gave her a snack pack,0.002130781,0.98539263,0.03123088,0.08941111,0.04782721
0,Call my son nigger even respectable white ppl will be uncomfortable w you Call him thug you probably can get off w,0.90740037,0.009720651,0.005893281,0.98440117,0.9060625
0,this bitch lmao,0.0018595053,0.91438735,0.005326677,0.14748271,0.002483389
0,swat to the twat,0.0040680333,0.89610916,0.063171685,0.0008858631,0.9076605
0,Them quiet girls be hoes to watch out,0.0018087657,0.9913093,0.0076118787,0.90990245,0.026364045
0,Your a queer,0.9671967,0.13408385,0.003353565,0.99301404,0.09558027
0,Curly girls is where its at and you bitches need to get with it,0.0021131067,0.9933547,0.044412266,0.9477019,0.4109598
0,Philly full of these type hoes Broke bitches,0.0029531675,0.9956619,0.08386525,0.97226197,0.936885
0,Bring another bitch for a real nigga,0.05646333,0.99684733,0.04303811,0.9922323,0.99673504
0,This bitch kicked me out,0.0019171578,0.97944176,0.006256387,0.0013256345,0.0021112282
0,Lol I m not you just can t be sad about things you can t control But when you walk that stage my nigglet I ll be happy,0.003496452,0.04052555,0.00011743153,0.0013749668,0.006300259
0,Today I told a woman that she was the quintessential embodiment of sexual femininity How am I not drowning in pussy,0.0049077896,0.012489865,0.06712406,0.020617533,0.9886453
0,more like Look at all those bitches,0.0024749245,0.9943861,0.008300147,0.4612165,0.009140258
0,lemme just throw a 302 in it how s the tranny,0.0048342003,0.8076931,0.008363578,0.14622828,0.046484146
